Fecha,Medicamento,Consumo Histórico,Inventario Actual,Brote Enfermedad (0/1),Nivel de Ingresos (Bajo/Medio/Alto),Desabastecimiento (0/1)
2022-06-27,Amoxicilina,295,551,0,Bajo,0
2023-04-05,Metformina,295,354,0,Medio,0
2022-02-25,Aspirina,105,339,0,Alto,0
2024-04-12,Omeprazol,199,297,0,Medio,0
2023-10-28,Metformina,79,620,0,Medio,0
2024-04-28,Salbutamol,427,717,0,Alto,0
2023-10-29,Simvastatina,314,136,0,Medio,0
2023-11-11,Amoxicilina,437,296,0,Medio,0
2021-08-14,Omeprazol,215,138,0,Medio,0
2021-06-01,Salbutamol,425,331,0,Bajo,0
2024-05-05,Simvastatina,300,877,0,Alto,1
2022-06-02,Ibuprofeno,412,756,0,Alto,0
2024-02-02,Aspirina,412,595,0,Bajo,0
2024-05-22,Loratadina,462,819,0,Alto,0
2022-01-24,Amoxicilina,409,376,0,Medio,1
2022-07-06,Metformina,331,173,0,Bajo,0
2021-02-11,Salbutamol,121,744,0,Alto,0
2022-01-04,Paracetamol,453,961,0,Medio,0
2021-07-03,Losartan,72,666,0,Alto,0
2024-07-21,Amoxicilina,434,562,0,Medio,1
2024-08-02,Ibuprofeno,475,287,0,Bajo,0
2024-03-25,Salbutamol,319,876,0,Medio,1
2024-04-09,Losartan,448,467,0,Bajo,0
2021-07-01,Losartan,386,913,0,Alto,0
2023-11-02,Simvastatina,94,746,0,Bajo,0
2021-05-14,Salbutamol,135,789,0,Alto,0
2024-06-02,Salbutamol,119,907,0,Alto,0
2023-11-04,Losartan,333,384,0,Alto,0
2022-08-22,Metformina,211,749,0,Alto,0
2022-05-25,Losartan,326,591,0,Medio,0
2021-11-19,Aspirina,156,942,0,Alto,0
2024-07-12,Amoxicilina,208,619,0,Medio,0
2021-10-31,Aspirina,125,861,0,Bajo,0
2021-01-06,Omeprazol,96,840,0,Medio,0
2023-06-25,Loratadina,456,358,0,Medio,0
2024-06-27,Aspirina,402,315,0,Alto,0
2021-04-28,Losartan,258,228,0,Alto,0
2021-12-07,Simvastatina,150,210,0,Medio,0
2023-04-12,Paracetamol,108,179,1,Bajo,0
2021-06-22,Omeprazol,227,469,0,Medio,0
2022-02-13,Omeprazol,61,210,0,Medio,0
2021-05-02,Ibuprofeno,445,198,0,Bajo,0
2024-02-17,Aspirina,247,649,0,Alto,0
2022-02-17,Simvastatina,211,541,0,Bajo,0
2021-05-18,Salbutamol,274,213,1,Alto,0
2021-10-19,Loratadina,206,523,0,Alto,1
2023-04-22,Losartan,329,144,0,Bajo,0
2023-02-06,Aspirina,402,235,0,Alto,0
2022-01-17,Metformina,80,128,1,Bajo,0
2023-04-30,Aspirina,85,876,0,Alto,0
2022-03-04,Amoxicilina,244,747,0,Alto,0
2023-08-04,Losartan,384,149,0,Bajo,0
2024-02-14,Omeprazol,121,637,0,Medio,0
2024-08-01,Paracetamol,410,230,0,Bajo,1
2022-10-05,Amoxicilina,426,992,0,Alto,0
2021-01-30,Aspirina,488,388,0,Bajo,0
2022-09-26,Ibuprofeno,230,271,0,Bajo,0
2023-06-19,Simvastatina,393,849,0,Bajo,0
2022-01-06,Aspirina,427,745,0,Alto,0
2024-06-15,Salbutamol,430,934,0,Alto,0
2024-08-16,Paracetamol,469,101,1,Alto,0
2022-04-23,Aspirina,154,953,0,Medio,0
2023-08-09,Simvastatina,52,500,0,Medio,1
2024-01-31,Ibuprofeno,411,137,0,Bajo,0
2023-01-30,Metformina,261,773,0,Medio,0
2022-05-11,Ibuprofeno,55,213,0,Medio,0
2022-06-29,Ibuprofeno,338,462,0,Alto,0
2022-02-24,Amoxicilina,99,705,0,Medio,0
2022-08-05,Ibuprofeno,125,846,0,Bajo,0
2021-12-29,Ibuprofeno,363,171,0,Alto,0
2021-11-10,Ibuprofeno,385,154,0,Medio,0
2021-03-01,Amoxicilina,444,912,0,Alto,0
2021-01-08,Ibuprofeno,204,613,0,Alto,0
2022-12-11,Ibuprofeno,61,897,0,Medio,0
2023-09-27,Loratadina,292,680,0,Alto,0
2022-08-06,Loratadina,321,403,0,Bajo,0
2023-05-14,Amoxicilina,412,775,0,Alto,0
2023-03-10,Omeprazol,370,362,0,Bajo,0
2021-02-24,Salbutamol,113,715,1,Medio,0
2022-08-30,Loratadina,272,826,0,Medio,0
2022-04-07,Losartan,383,257,0,Alto,0
2021-11-09,Ibuprofeno,187,338,0,Alto,0
2021-09-18,Simvastatina,163,669,1,Bajo,0
2022-04-07,Loratadina,434,322,0,Bajo,0
2023-10-26,Simvastatina,70,458,0,Medio,0
2024-01-26,Simvastatina,382,506,0,Medio,0
2023-09-26,Paracetamol,216,740,0,Medio,0
2021-07-17,Salbutamol,259,425,1,Alto,0
2024-01-22,Metformina,193,654,0,Medio,0
2021-05-26,Amoxicilina,362,607,1,Bajo,0
2022-07-11,Paracetamol,93,586,0,Medio,0
2024-04-20,Simvastatina,75,623,0,Alto,0
2021-07-21,Aspirina,111,497,0,Bajo,0
2022-01-08,Aspirina,218,866,0,Alto,0
2022-04-06,Loratadina,447,191,0,Alto,0
2021-01-06,Salbutamol,106,644,0,Alto,0
2024-05-11,Metformina,389,868,0,Alto,0
2022-07-17,Salbutamol,416,650,0,Medio,0
2021-12-08,Salbutamol,169,161,0,Alto,0
2023-10-24,Losartan,282,764,0,Bajo,0
2021-06-10,Metformina,314,385,0,Medio,0
2024-03-07,Salbutamol,104,968,0,Alto,0
2022-04-19,Losartan,156,664,0,Medio,0
2023-01-13,Aspirina,258,924,0,Medio,0
2021-07-28,Paracetamol,282,517,0,Alto,1
2022-03-04,Amoxicilina,124,265,0,Alto,0
2021-12-06,Salbutamol,434,655,0,Bajo,0
2021-05-28,Amoxicilina,497,856,0,Medio,0
2023-07-28,Omeprazol,154,792,0,Alto,0
2021-07-03,Loratadina,233,225,0,Bajo,0
2023-04-11,Ibuprofeno,142,449,0,Alto,0
2024-04-23,Simvastatina,494,389,0,Medio,0
2023-11-05,Aspirina,377,554,0,Bajo,0
2021-03-19,Amoxicilina,96,907,0,Alto,0
2021-01-30,Aspirina,454,383,0,Medio,0
2022-11-06,Omeprazol,431,612,0,Medio,0
2021-11-24,Amoxicilina,71,331,0,Medio,0
2024-08-20,Salbutamol,414,883,0,Alto,0
2023-07-27,Metformina,457,143,0,Alto,0
2021-07-24,Salbutamol,360,779,0,Medio,0
2022-11-02,Aspirina,419,610,0,Alto,0
2023-04-11,Salbutamol,186,682,0,Medio,1
2024-06-08,Metformina,165,999,0,Alto,0
2021-06-06,Loratadina,125,647,1,Medio,0
2024-04-26,Losartan,451,795,1,Alto,0
2021-09-11,Aspirina,69,960,1,Medio,0
2023-01-13,Loratadina,439,501,0,Medio,1
2021-05-15,Omeprazol,198,286,0,Medio,0
2023-10-23,Amoxicilina,284,410,0,Medio,0
2023-05-16,Loratadina,281,188,0,Alto,0
2023-07-02,Loratadina,280,507,0,Bajo,0
2023-08-15,Aspirina,329,603,1,Bajo,0
2023-06-26,Salbutamol,226,843,0,Bajo,0
2023-01-25,Loratadina,175,648,0,Medio,0
2021-04-18,Metformina,180,851,0,Alto,0
2021-05-19,Aspirina,200,485,0,Bajo,0
2021-08-20,Aspirina,488,486,0,Medio,0
2021-09-29,Omeprazol,483,628,0,Medio,0
2022-02-10,Losartan,445,215,0,Bajo,0
2022-05-23,Losartan,267,806,0,Bajo,0
2022-10-03,Aspirina,193,557,0,Bajo,0
2022-07-13,Loratadina,412,482,0,Bajo,0
2023-11-07,Simvastatina,222,813,0,Medio,0
2022-05-21,Metformina,417,622,0,Medio,0
2022-04-05,Aspirina,113,228,0,Alto,0
2022-07-31,Omeprazol,431,117,0,Medio,0
2024-08-21,Loratadina,295,764,0,Bajo,0
2021-11-03,Salbutamol,490,977,0,Bajo,0
2021-08-02,Salbutamol,229,900,0,Bajo,0
2023-08-12,Omeprazol,445,894,0,Bajo,0
2024-04-12,Simvastatina,190,645,0,Bajo,0
2023-04-04,Simvastatina,416,646,0,Alto,0
2023-02-12,Omeprazol,246,121,0,Alto,0
2022-05-17,Metformina,192,201,0,Bajo,0
2022-01-24,Aspirina,91,278,0,Alto,0
2024-04-24,Loratadina,319,240,0,Bajo,0
2024-02-18,Aspirina,192,351,0,Alto,0
2023-11-13,Ibuprofeno,476,967,0,Medio,0
2023-09-05,Ibuprofeno,204,625,0,Alto,0
2022-11-30,Salbutamol,93,992,0,Alto,0
2023-10-17,Omeprazol,218,602,0,Bajo,0
2022-05-16,Paracetamol,179,985,0,Medio,0
2023-03-26,Amoxicilina,140,548,0,Bajo,0
2024-01-13,Amoxicilina,82,359,1,Medio,0
2021-10-11,Ibuprofeno,182,559,0,Medio,0
2022-09-09,Paracetamol,482,454,0,Bajo,0
2022-04-26,Loratadina,306,259,0,Alto,0
2023-07-02,Salbutamol,250,430,0,Bajo,0
2023-07-29,Simvastatina,305,176,0,Bajo,0
2022-01-12,Losartan,138,485,0,Medio,0
2023-03-03,Loratadina,210,953,0,Alto,0
2024-01-04,Salbutamol,50,265,0,Medio,0
2022-06-30,Aspirina,148,419,0,Medio,0
2024-01-25,Loratadina,245,211,1,Medio,0
2021-02-02,Paracetamol,220,736,0,Medio,0
2022-09-03,Paracetamol,210,384,0,Bajo,0
2023-02-11,Losartan,172,526,0,Bajo,0
2022-01-17,Ibuprofeno,224,161,1,Alto,0
2022-06-18,Metformina,151,435,1,Medio,0
2021-08-16,Metformina,105,764,0,Bajo,0
2022-04-05,Paracetamol,217,746,0,Bajo,0
2022-06-04,Aspirina,488,377,0,Alto,0
2021-03-20,Omeprazol,413,118,0,Bajo,0
2021-04-04,Paracetamol,54,161,0,Medio,0
2022-10-13,Loratadina,71,617,0,Bajo,0
2021-06-05,Metformina,167,294,0,Medio,0
2023-03-28,Loratadina,88,763,0,Bajo,0
2024-05-02,Salbutamol,179,968,0,Bajo,0
2021-10-19,Ibuprofeno,389,777,0,Bajo,0
2022-10-08,Omeprazol,88,360,0,Bajo,0
2024-08-24,Loratadina,297,167,0,Alto,0
2022-03-05,Paracetamol,133,503,1,Alto,0
2024-02-10,Ibuprofeno,295,322,0,Medio,0
2021-10-27,Loratadina,170,407,0,Alto,1
2022-10-31,Ibuprofeno,489,840,0,Bajo,0
2024-05-18,Losartan,481,710,0,Medio,0
2022-12-16,Amoxicilina,267,992,0,Medio,0
2024-01-13,Metformina,276,133,1,Medio,0
2023-04-10,Aspirina,269,216,0,Medio,0
2021-11-22,Aspirina,165,529,0,Alto,0
2022-07-15,Salbutamol,96,298,0,Alto,0
2022-07-03,Omeprazol,121,709,0,Medio,0
2022-08-03,Losartan,379,526,0,Bajo,0
2022-09-25,Omeprazol,248,739,0,Alto,0
2024-07-25,Omeprazol,405,249,0,Medio,0
2024-08-22,Salbutamol,159,330,0,Alto,0
2024-02-12,Aspirina,178,478,0,Medio,0
2021-03-18,Paracetamol,104,116,0,Medio,0
2023-04-12,Losartan,474,160,0,Medio,0
2021-05-06,Metformina,495,235,0,Bajo,1
2023-09-14,Amoxicilina,490,712,0,Alto,0
2023-09-06,Amoxicilina,487,675,0,Medio,1
2023-09-23,Salbutamol,320,736,0,Alto,0
2024-01-27,Omeprazol,113,826,0,Bajo,0
2022-09-19,Amoxicilina,215,638,1,Bajo,0
2021-09-08,Salbutamol,392,628,0,Alto,0
2023-09-06,Simvastatina,273,250,0,Bajo,0
2021-06-20,Ibuprofeno,450,413,0,Alto,0
2022-08-29,Losartan,282,576,0,Medio,0
2021-05-14,Simvastatina,93,267,0,Medio,0
2022-01-18,Ibuprofeno,341,167,0,Alto,0
2023-12-30,Salbutamol,143,856,1,Alto,1
2024-08-02,Simvastatina,111,837,0,Bajo,0
2024-04-26,Metformina,204,650,0,Bajo,0
2022-06-21,Metformina,315,652,0,Alto,0
2024-06-29,Amoxicilina,65,411,0,Bajo,0
2021-09-19,Aspirina,182,947,0,Medio,0
2021-04-21,Ibuprofeno,447,218,0,Alto,0
2021-09-07,Aspirina,246,306,0,Medio,0
2023-06-09,Paracetamol,353,802,0,Alto,0
2024-08-05,Omeprazol,141,681,0,Alto,0
2021-08-10,Losartan,65,164,0,Bajo,1
2021-07-11,Aspirina,127,100,0,Bajo,0
2022-10-31,Metformina,342,382,0,Alto,0
2021-06-26,Loratadina,474,623,0,Medio,0
2024-07-29,Simvastatina,63,884,0,Bajo,0
2023-10-17,Salbutamol,343,323,0,Alto,0
2023-04-13,Simvastatina,281,701,0,Bajo,0
2022-08-23,Omeprazol,436,786,1,Bajo,0
2023-09-14,Metformina,400,648,0,Medio,0
2021-02-13,Aspirina,245,994,0,Alto,0
2021-04-07,Simvastatina,62,166,0,Alto,0
2023-09-23,Paracetamol,250,757,0,Bajo,0
2022-02-03,Metformina,380,111,0,Medio,0
2021-07-11,Omeprazol,224,647,0,Medio,0
2022-08-22,Omeprazol,299,353,0,Medio,0
2024-06-13,Simvastatina,441,871,0,Medio,0
2024-04-27,Simvastatina,257,954,1,Bajo,0
2023-10-03,Ibuprofeno,218,455,0,Medio,0
2022-11-30,Ibuprofeno,55,563,0,Medio,0
2021-05-11,Metformina,377,717,0,Bajo,0
2021-05-16,Aspirina,301,629,0,Bajo,0
2022-06-26,Salbutamol,278,634,0,Alto,0
2022-09-26,Loratadina,411,191,0,Alto,0
2021-12-07,Ibuprofeno,179,132,0,Medio,0
2021-10-30,Simvastatina,82,631,0,Bajo,0
2022-10-08,Salbutamol,336,592,0,Bajo,0
2022-04-01,Loratadina,214,937,0,Alto,1
2021-11-01,Salbutamol,303,278,0,Alto,0
2024-05-06,Ibuprofeno,80,535,0,Alto,0
2021-07-24,Loratadina,456,644,1,Alto,0
2022-08-20,Losartan,398,851,0,Medio,0
2023-07-01,Losartan,297,581,0,Alto,0
2022-03-22,Paracetamol,76,595,0,Medio,0
2022-07-26,Ibuprofeno,192,209,0,Bajo,0
2021-04-11,Paracetamol,467,820,0,Alto,0
2023-04-28,Metformina,217,915,0,Medio,0
2023-08-22,Loratadina,108,737,0,Medio,0
2024-07-22,Losartan,339,575,0,Medio,0
2023-07-11,Loratadina,482,630,0,Bajo,0
2023-01-03,Salbutamol,257,280,0,Alto,0
2021-05-23,Omeprazol,298,533,0,Alto,0
2021-05-30,Amoxicilina,124,662,0,Alto,0
2023-06-03,Metformina,179,792,0,Medio,0
2021-03-17,Metformina,109,183,0,Alto,0
2021-10-24,Amoxicilina,429,172,0,Medio,0
2023-09-08,Metformina,262,663,0,Bajo,0
2022-03-18,Amoxicilina,375,538,0,Bajo,0
2024-02-01,Amoxicilina,294,738,0,Medio,0
2022-11-15,Salbutamol,481,425,0,Bajo,0
2022-02-21,Metformina,454,902,0,Medio,1
2023-09-22,Salbutamol,418,337,0,Alto,0
2024-01-19,Paracetamol,96,338,0,Medio,0
2021-08-02,Loratadina,222,927,0,Medio,0
2022-12-10,Amoxicilina,489,388,1,Medio,0
2022-01-09,Metformina,321,113,0,Alto,0
2023-04-01,Amoxicilina,429,584,0,Alto,0
2022-05-01,Metformina,145,282,0,Medio,0
2022-06-11,Losartan,52,485,0,Bajo,0
2021-01-25,Loratadina,160,940,0,Medio,0
2024-07-25,Simvastatina,52,842,0,Medio,1
2024-08-04,Salbutamol,460,334,0,Bajo,0
2022-05-10,Paracetamol,350,533,0,Alto,0
2022-05-15,Aspirina,241,638,0,Medio,0
2022-08-06,Simvastatina,467,168,0,Medio,0
2023-08-30,Salbutamol,282,647,0,Alto,0
2022-01-10,Amoxicilina,308,820,0,Medio,0
2023-04-19,Salbutamol,157,770,1,Bajo,0
2023-08-08,Simvastatina,316,153,0,Medio,0
2022-03-12,Amoxicilina,97,924,0,Alto,0
2023-06-20,Losartan,284,504,0,Bajo,0
2021-09-08,Omeprazol,451,312,0,Medio,0
2022-01-19,Loratadina,299,710,0,Bajo,0
2021-10-13,Loratadina,122,544,0,Alto,0
2023-10-09,Loratadina,348,513,1,Bajo,0
2024-02-16,Aspirina,160,733,0,Alto,0
2021-02-10,Loratadina,226,133,0,Bajo,0
2021-09-29,Paracetamol,83,398,0,Medio,0
2021-11-30,Losartan,102,419,0,Alto,0
2022-12-01,Metformina,406,997,0,Bajo,0
2022-09-04,Paracetamol,173,716,0,Medio,0
2022-07-09,Aspirina,237,887,0,Alto,0
2024-01-04,Simvastatina,151,632,0,Medio,0
2022-05-25,Salbutamol,56,454,0,Bajo,0
2023-09-30,Salbutamol,147,426,0,Alto,1
2024-01-13,Omeprazol,476,648,0,Medio,0
2024-04-21,Losartan,437,335,1,Bajo,0
2021-05-08,Metformina,384,580,0,Bajo,0
2024-01-09,Amoxicilina,167,440,0,Alto,0
2022-11-03,Omeprazol,80,720,0,Bajo,0
2021-08-26,Ibuprofeno,128,296,0,Bajo,0
2023-06-08,Simvastatina,365,830,0,Bajo,0
2021-01-19,Salbutamol,389,303,0,Alto,0
2022-08-06,Losartan,219,822,1,Alto,0
2021-03-02,Amoxicilina,170,707,0,Medio,0
2022-09-28,Omeprazol,104,522,0,Alto,0
2023-11-04,Aspirina,415,916,0,Medio,1
2022-04-19,Salbutamol,426,664,0,Bajo,0
2021-06-09,Metformina,303,402,0,Bajo,0
2023-05-07,Simvastatina,99,690,0,Bajo,0
2022-10-09,Paracetamol,438,587,0,Alto,0
2022-02-13,Aspirina,253,775,0,Alto,0
2021-05-03,Paracetamol,177,960,0,Alto,0
2021-11-14,Salbutamol,286,941,0,Alto,0
2024-02-24,Ibuprofeno,327,252,0,Medio,0
2022-01-27,Amoxicilina,337,310,0,Alto,0
2021-10-10,Amoxicilina,336,898,0,Bajo,0
2021-05-07,Simvastatina,382,990,0,Alto,0
2022-08-30,Loratadina,282,763,0,Alto,0
2023-01-07,Paracetamol,189,738,0,Bajo,0
2023-03-03,Omeprazol,97,155,0,Alto,0
2023-08-25,Metformina,397,209,0,Alto,0
2023-07-01,Omeprazol,498,613,0,Medio,0
2024-01-31,Ibuprofeno,54,610,1,Bajo,0
2021-02-19,Salbutamol,425,941,0,Bajo,0
2023-11-23,Aspirina,172,669,0,Bajo,0
2023-04-05,Amoxicilina,120,320,0,Bajo,0
2022-08-28,Aspirina,486,529,0,Medio,0
2021-04-30,Paracetamol,470,345,0,Medio,0
2023-12-28,Aspirina,54,579,0,Bajo,0
2023-12-06,Loratadina,465,928,0,Medio,0
2022-12-29,Omeprazol,169,978,0,Alto,0
2022-04-05,Salbutamol,274,585,0,Medio,1
2022-10-25,Losartan,125,732,0,Medio,0
2024-04-04,Metformina,388,462,0,Alto,0
2021-03-31,Paracetamol,199,363,0,Alto,0
2022-05-01,Aspirina,106,818,0,Alto,0
2024-05-03,Simvastatina,173,100,0,Medio,0
2024-07-29,Simvastatina,224,927,0,Medio,0
2022-08-01,Omeprazol,417,343,0,Medio,0
2022-09-02,Omeprazol,250,245,0,Medio,0
2023-09-27,Salbutamol,106,334,0,Alto,0
2023-09-19,Omeprazol,311,511,0,Medio,0
2022-03-01,Amoxicilina,497,766,0,Bajo,0
2024-04-25,Metformina,157,743,0,Medio,0
2024-04-03,Losartan,173,901,0,Alto,0
2021-08-14,Amoxicilina,353,543,0,Alto,0
2021-02-17,Ibuprofeno,134,583,0,Bajo,0
2024-05-11,Paracetamol,138,413,0,Bajo,0
2022-03-19,Losartan,480,986,0,Alto,0
2021-11-29,Ibuprofeno,441,830,0,Alto,0
2023-09-07,Loratadina,490,386,0,Medio,0
2022-03-05,Aspirina,283,341,0,Bajo,0
2024-06-11,Salbutamol,257,378,0,Medio,1
2021-07-08,Paracetamol,499,316,0,Medio,0
2023-04-24,Salbutamol,58,913,0,Medio,0
2022-01-20,Amoxicilina,418,781,0,Bajo,0
2021-04-06,Amoxicilina,212,278,0,Medio,0
2023-10-10,Simvastatina,203,748,0,Bajo,0
2022-07-02,Aspirina,161,402,1,Bajo,0
2021-08-27,Loratadina,179,170,0,Medio,0
2023-02-01,Ibuprofeno,258,212,0,Bajo,0
2021-07-22,Losartan,147,753,0,Bajo,0
2023-08-04,Aspirina,152,466,0,Medio,0
2024-03-05,Metformina,445,509,0,Medio,0
2022-08-24,Simvastatina,240,373,0,Medio,0
2021-04-03,Aspirina,217,156,0,Alto,0
2023-07-18,Losartan,441,474,0,Alto,0
2022-03-05,Ibuprofeno,87,673,0,Medio,0
2021-01-24,Aspirina,363,310,0,Bajo,0
2022-08-24,Simvastatina,358,363,0,Alto,0
2023-07-19,Metformina,258,797,0,Bajo,0
2021-01-30,Omeprazol,87,819,0,Medio,0
2023-04-18,Aspirina,189,307,0,Medio,0
2022-08-01,Metformina,281,798,0,Bajo,0
2024-05-15,Aspirina,238,315,0,Alto,0
2022-03-05,Aspirina,140,882,0,Alto,0
2023-11-30,Metformina,390,442,0,Bajo,0
2022-09-14,Simvastatina,428,777,0,Medio,1
2023-06-21,Losartan,256,707,0,Alto,0
2022-12-31,Amoxicilina,438,413,0,Medio,0
2021-07-02,Aspirina,265,921,0,Bajo,0
2023-02-12,Simvastatina,331,651,0,Medio,0
2022-07-19,Loratadina,272,401,1,Bajo,0
2022-01-31,Amoxicilina,57,656,0,Bajo,0
2023-03-16,Salbutamol,321,348,0,Alto,0
2022-12-01,Omeprazol,150,697,0,Alto,0
2022-01-07,Salbutamol,447,501,0,Medio,0
2023-04-26,Simvastatina,120,212,0,Bajo,0
2024-02-18,Amoxicilina,208,554,0,Medio,0
2023-10-21,Amoxicilina,254,236,1,Medio,0
2021-02-18,Ibuprofeno,402,372,0,Alto,0
2024-03-23,Paracetamol,406,787,0,Medio,0
2024-04-02,Salbutamol,446,853,0,Medio,0
2022-12-19,Loratadina,452,935,0,Medio,0
2022-04-11,Simvastatina,182,758,0,Bajo,0
2022-02-17,Aspirina,436,575,0,Alto,0
2023-05-26,Aspirina,105,268,0,Alto,0
2024-03-07,Simvastatina,491,301,0,Alto,0
2021-01-09,Paracetamol,205,423,0,Medio,0
2023-04-13,Simvastatina,387,369,0,Bajo,0
2023-04-10,Omeprazol,148,189,0,Bajo,0
2023-01-24,Losartan,439,547,1,Alto,0
2024-07-11,Losartan,247,832,0,Alto,0
2022-02-04,Amoxicilina,389,833,0,Medio,0
2021-12-21,Losartan,280,180,0,Bajo,0
2023-02-14,Metformina,141,752,0,Alto,1
2021-08-04,Aspirina,112,814,0,Medio,0
2022-06-07,Losartan,469,551,0,Medio,0
2022-02-20,Omeprazol,233,245,1,Medio,0
2022-04-21,Salbutamol,467,875,0,Medio,0
2021-03-24,Simvastatina,233,843,0,Alto,0
2022-10-03,Metformina,447,268,0,Medio,0
2023-09-17,Loratadina,400,246,0,Alto,1
2024-07-05,Salbutamol,121,512,0,Bajo,0
2021-06-08,Loratadina,227,677,0,Medio,0
2021-06-21,Metformina,488,561,0,Alto,0
2022-10-21,Metformina,241,540,0,Medio,0
2022-11-26,Paracetamol,261,727,0,Bajo,0
2023-05-18,Omeprazol,168,208,0,Medio,0
2021-03-02,Metformina,361,829,0,Medio,1
2022-06-12,Salbutamol,339,922,0,Alto,0
2022-05-07,Simvastatina,198,380,1,Medio,0
2023-05-14,Losartan,103,254,0,Bajo,0
2021-03-10,Losartan,113,824,0,Medio,0
2021-09-22,Aspirina,262,664,0,Alto,0
2021-06-18,Simvastatina,423,870,0,Medio,1
2024-01-03,Salbutamol,175,329,0,Bajo,0
2022-05-28,Ibuprofeno,281,620,0,Bajo,1
2022-11-10,Amoxicilina,302,876,0,Alto,0
2021-06-15,Ibuprofeno,174,979,0,Alto,0
2021-12-20,Paracetamol,489,536,1,Medio,0
2021-08-19,Ibuprofeno,327,778,0,Bajo,0
2021-11-19,Salbutamol,390,302,0,Bajo,0
2024-06-17,Amoxicilina,294,831,0,Medio,0
2022-03-04,Amoxicilina,315,121,0,Medio,0
2022-07-05,Omeprazol,266,490,0,Bajo,0
2023-03-15,Amoxicilina,386,345,0,Bajo,0
2022-10-11,Ibuprofeno,260,193,0,Medio,0
2023-04-19,Salbutamol,165,561,0,Medio,0
2022-01-22,Paracetamol,378,562,0,Medio,0
2022-06-02,Amoxicilina,262,831,1,Alto,0
2023-06-16,Salbutamol,220,506,0,Alto,0
2024-04-28,Simvastatina,157,350,0,Bajo,1
2024-02-12,Aspirina,414,427,0,Alto,0
2022-06-11,Aspirina,105,288,0,Medio,0
2021-06-21,Losartan,153,870,1,Bajo,0
2021-01-02,Aspirina,216,739,0,Medio,0
2022-05-25,Omeprazol,454,183,0,Alto,0
2021-12-23,Aspirina,74,220,0,Alto,0
2021-01-12,Salbutamol,321,594,0,Alto,0
2021-06-06,Ibuprofeno,107,471,1,Bajo,0
2024-08-10,Simvastatina,196,264,0,Alto,0
2023-06-20,Losartan,96,170,0,Medio,0
2021-06-30,Paracetamol,88,291,0,Bajo,0
2024-07-17,Loratadina,324,495,0,Bajo,0
2023-07-23,Omeprazol,100,309,0,Medio,0
2022-11-01,Omeprazol,429,867,0,Medio,0
2023-07-15,Ibuprofeno,320,470,0,Bajo,0
2021-01-09,Salbutamol,336,613,0,Bajo,0
2023-06-12,Metformina,434,877,0,Bajo,0
2023-11-17,Metformina,401,178,0,Medio,0
2023-05-09,Loratadina,203,538,0,Medio,0
2021-01-06,Ibuprofeno,90,939,0,Alto,0
2024-07-01,Omeprazol,150,543,0,Bajo,0
2022-11-18,Metformina,333,538,0,Bajo,0
2024-07-19,Loratadina,211,949,0,Medio,0
2024-08-26,Losartan,319,152,1,Medio,0
2023-03-10,Simvastatina,211,525,0,Bajo,0
2022-05-09,Amoxicilina,331,451,0,Medio,0
2021-10-27,Aspirina,304,551,0,Bajo,0
2022-06-11,Metformina,153,848,0,Alto,1
2022-11-16,Salbutamol,446,255,0,Medio,0
2024-04-07,Ibuprofeno,315,728,0,Bajo,0
2023-01-17,Amoxicilina,444,779,0,Alto,0
2023-02-24,Paracetamol,146,202,0,Bajo,0
2021-10-08,Paracetamol,202,355,0,Alto,0
2022-04-05,Metformina,430,766,0,Medio,0
2022-01-27,Salbutamol,59,242,1,Bajo,1
2021-06-19,Metformina,170,257,0,Bajo,0
2021-03-31,Ibuprofeno,169,902,0,Medio,0
2023-06-20,Loratadina,173,993,0,Alto,0
2024-02-13,Salbutamol,180,283,0,Bajo,1
2022-04-04,Losartan,464,792,0,Bajo,0
2023-04-06,Metformina,192,450,0,Bajo,0
2021-07-31,Losartan,306,867,0,Medio,0
2024-05-30,Simvastatina,152,695,0,Bajo,0
2024-04-05,Aspirina,116,612,0,Bajo,0
2023-07-28,Paracetamol,493,780,0,Medio,0
2021-12-27,Ibuprofeno,472,554,0,Alto,0
2024-06-26,Salbutamol,377,370,1,Medio,0
2021-01-29,Aspirina,193,573,0,Alto,0
2021-05-07,Amoxicilina,271,511,0,Medio,0
2024-07-03,Metformina,282,948,0,Bajo,0
2023-09-18,Losartan,410,402,0,Bajo,0
2023-12-26,Omeprazol,67,976,0,Alto,0
2022-09-05,Simvastatina,168,657,0,Bajo,0
2023-12-14,Simvastatina,448,225,0,Alto,0
2022-04-03,Omeprazol,91,765,0,Bajo,0
2022-01-22,Metformina,482,989,0,Alto,0
2022-09-06,Omeprazol,309,554,0,Bajo,0
2023-02-24,Paracetamol,148,608,0,Alto,0
2023-06-30,Omeprazol,210,510,0,Alto,0
2023-02-22,Loratadina,122,782,0,Medio,0
2023-11-22,Simvastatina,294,249,0,Medio,0
2024-05-15,Losartan,79,623,0,Bajo,0
2021-10-09,Losartan,166,365,0,Alto,0
2023-08-24,Ibuprofeno,393,516,0,Medio,0
2021-01-19,Simvastatina,52,665,0,Alto,0
2024-07-12,Ibuprofeno,194,721,0,Alto,0
2024-08-22,Omeprazol,243,506,0,Alto,0
2023-06-08,Amoxicilina,295,384,0,Medio,0
2022-10-04,Amoxicilina,328,266,0,Medio,1
2021-08-16,Ibuprofeno,426,829,0,Alto,0
2023-04-07,Losartan,248,353,0,Alto,0
